신문사,제목,본문_요약,링크,카테고리,예측점수,최종선택여부
한국경제,강풍에 제주공항 246편 결항…승객 3000여명 발 묶였다,"풍랑 특보로 여객선도 통제시설물 피해·고립사고 잇따라남부지방에 강한 비바람이 몰아친 여파로 제주공항에서 비행기 200여 편이 결항해 승객 약 3000명의 발이 묶였다. 각종 시설물 피해와 고립 사고 등도 잇따랐다.9일 제주도와 제주지방기상청 등에 따르면 이날 오후 7시 한라산 진달래밭(209.5㎜)과 성판악(202㎜)의 누적 강수량은 200㎜를 넘었다. 영실(176.5㎜)과 윗세오름(154.5㎜), 성산수산(113㎜), 서귀포(69.1㎜), 제주(31.7㎜) 등 지역에도 많은 비가 내렸다. 강풍·급변풍 경보가 발효되는 등 강한 바람도 동반됐다.이 여파로 항공기와 여객선 운항에 차질이 이어졌다. 한국공항공사에 따르면 이날 오후 7시 기준 제주공항에서 국내선 234편(출발 116편·도착 118편)과 국제선 12...",https://n.news.naver.com/article/newspaper/015/0005273222?date=20260410,기타,0.00040098960834328214,
동아일보,"부천, 초등생 1만 명에 생존 수영 가르친다","10회 걸쳐 호흡법 등 교육생태-환경 등 기후 교실도경기 부천시가 초등학생을 위한 다양한 교육 프로그램을 운영해 좋은 반응을 얻고 있다.9일 시에 따르면 27일부터 초등학교 3, 4학년생을 대상으로 ‘생존 수영 교실’을 열 계획이다. 부천교육지원청이 주관한 평가를 통해 선정된 11개 수영장에서 64개 초등학교와 대안교육기관에 다니는 어린이 등 1만여 명이 참여하게 된다. 물에 대한 두려움을 극복하고 위기 상황에서 스스로 생명을 보호할 수 있는 능력을 키우는 이번 교육은 1시간씩 모두 10차례로 나눠 운영한다. 학년별 표준 교육과정에 맞춰 기본 호흡법과 구명조끼 착용법, 체온 유지법 등 생존 중심 교육에 참가할 수 있다. 또 수영에 필요한 발차기나 자유형 등 기초 수영 기술을 가르친다.또 시는 초등학교 180...",https://n.news.naver.com/article/newspaper/020/0003711255?date=20260410,기타,0.00039909637923701233,
중앙일보,[장혜수의 뉴스터치] 늑대가 나타났다,"기원전 7세기 아시리아제국의 재상 아히카르는 후사가 없었다. 조카 나단을 양자로 들여 세상 지혜를 가르친다. 권력욕에 눈이 먼 나단의 모함으로 왕은 아히카르를 죽이려 한다. 아히카르는 과거 자신에게 신세 졌던 집행관 도움으로 목숨을 부지한다. 얼마 후 제국이 외교적 어려움에 봉착하고 죽은 줄 알았던 아히카르가 나타나 이를 해결한다. 결국 아히카르는 복권되고 나단은 비참한 최후를 맞는다. 기원전 5세기에 아람어로 처음 기록된 ‘아히카르 이야기’의 줄거리다.핵심은 사실 등장인물 서사보다 아히카르가 가르친 지혜의 말, 경구다. 그중 하나가 “어리석은 자의 거짓말은 그를 멸망시킨다”다. ‘아히카르 이야기’는 중근동 지역의 다양한 언어로 전승됐다. 그 과정에서 내용 일부가 구약성경 잠언이나 이솝우화 등 후대 지혜문학...",https://n.news.naver.com/article/newspaper/025/0003515254?date=20260410,기타,0.0003974089968088729,
동아일보,세종학당재단 이사장 전우용씨,"세종학당재단 이사장에 역사학자 전우용 씨(64·사진)가 9일 임명됐다. 서울대 국사학과를 졸업한 전 신임 이사장은 서울시립대 서울학연구소 연구위원, 한양대 동아시아문화연구소 연구교수, 한국학중앙연구원 객원교수 등을 지냈다. 임기는 3년....",https://n.news.naver.com/article/newspaper/020/0003711319?date=20260410,기타,0.0003928634636834394,
매일경제,한숨 돌린 두나무 … '영업정지 취소 소송' 1심 이겨,국내 가상자산 거래소를 운영하는 두나무가 금융당국을 상대로 제기한 영업정지 처분 취소 소송 1심에서 승소했다.9일 서울행정법원 제5부(재판장 이정원 부장판사)는 두나무가 금융정보분석원(FIU)을 상대로 제기한 영업 일부정지 3개월 처분취소 소송에서 원고 승소로 판결했다.앞서 지난해 2월 25일 FIU는 3개월 동안 신규 이용자의 가상자산 이전 거래를 전면 제한하는 내용의 영업 일부정지 처분을 내렸다. 두나무가 미신고 가상자산사업자와의 거래 금지 의무를 위반했다는 이유에서다.이번 사건의 핵심 쟁점은 구체적인 규제가 부재했던 '100만원 미만'의 가상자산 거래였다.당시 100만원 미만 거래에 대해서는 정해진 규제가 없었다.하지만 금융당국은 이렇게 허용된 거래 중 사후에 미신고 사업자와의 거래로 밝혀진 4만494...,https://n.news.naver.com/article/newspaper/009/0005663778?date=20260410,기타,0.0003925804805100318,
매일경제,"""한국인 같은 맑은 피부를"" 중남미서 K피부시술 인기","韓 찾은 클래시스 브라질 대표클래시스, 현지 유통사 인수중남미 시장 공략 빨라질 것미용의료기기 年 11% 성장한국 미용기기 성장 이끌 것피부 리프팅 기기 '슈링크'로 유명한 미용의료기기 기업 클래시스가 160억원을 투자해 브라질 의료기기 유통그룹 'JL헬스' 인수를 마무리했다. 클래시스 브라질의 새 대표로 안드레아 리마 전 앨러간 에스테틱스 브라질 사업총괄 책임자를 선임했다.최근 한국을 찾은 리마 대표는 매일경제와 인터뷰하면서 ""브라질에서 K드라마가 인기를 끌면서 한국인처럼 어려 보이고 빛나는 피부를 갖고 싶어 하는 사람이 많다""고 말했다.클래시스는 최근 JL헬스 인수를 통해 현지 시장 공략을 가속화한다는 전략이다. 리마 대표는 ""클래시스 브라질은 세계 최대 북미 시장과 세계 4위 중남미 시장을 공략하기 위...",https://n.news.naver.com/article/newspaper/009/0005663673?date=20260410,경영,0.0003728708839018665,
동아일보,“외국인 관광객 유치하면 인센티브”,천안시 ‘인센티브 지원’ 첫 도입9월 개최 K컬처 박람회 기간 등여행사가 단체 관광객 유치하면1인당 최대 4만2000원 지급키로충남 천안시는 9월 열리는 ‘2026 천안 K컬처 박람회’를 기점으로 ‘체류형 관광도시’를 조성하기 위해 단체관광객 유치 인센티브 지원사업을 처음으로 신설한다고 9일 밝혔다. 이번 사업은 당일치기 위주였던 지역 관광 구조를 개선하기 위해 마련됐다. 시는 박람회를 천안의 음식과 숙박을 함께 경험하는 ‘관광형 한류 박람회’로 설계해 지역 경제 파급 효과를 극대화할 계획이다.지원 대상은 박람회 기간을 포함해 8월 30일부터 9월 9일 사이 단체관광객을 유치한 전국의 등록 여행사다. 시는 소비 규모가 큰 외국인 관광객 유치를 유도하기 위해 전체 예산 2000만 원 중 60%를 외국인 유치 ...,https://n.news.naver.com/article/newspaper/020/0003711303?date=20260410,경영,0.00037042946193259035,
동아일보,제주 어제 초속 30m 비바람… 항공기 246편 결항,9일 제주 지역에 초속 30m가 넘는 비바람이 불어 항공편이 결항하자 제주국제공항 출발장이 대체 항공편 등을 문의하는 이용객으로 혼잡한 모습을 보이고 있다. 이날 오후 7시까지 제주공항에서는 246편이 결항해 3000명이 넘는 승객의 비행길이 막혔다....,https://n.news.naver.com/article/newspaper/020/0003711279?date=20260410,기타,0.00036256114119448423,
조선일보,"[클릭! 이 사람] 아버지의 이름으로… ‘페루 대선 4수’ 후지모리 딸, 이번엔 당선?","지지율 선두 질주케이코 후지모리12일 실시되는 페루 대통령 선거를 앞두고 우파 후보들이 여론조사 선두권을 형성하면서 ‘블루 타이드(blue tide·중남미 우파 연쇄 집권)’가 이어질지 여부가 주목받고 있다. 특히 대선에 네 번째 도전하는 알베르토 후지모리(1938~2024년) 전 대통령의 딸 케이코 후지모리(51)가 승리해 중남미 국가에서 일본계 부녀(父女) 대통령 탄생이라는 기록을 세울지도 초미의 관심사다.선거를 앞두고 진행된 여론조사에서 우파 정당 민중권력당의 케이코 후지모리 후보가 15% 내외의 지지율로 1위를 달리고 있으며, 중도 우파로 분류되는 코미디언 출신 카를로스 알바레스와 강경 우파 성향의 라파엘 로페스 알리아가 전 리마 시장이 뒤를 잇는 ‘3강 구도’가 형성돼 있다. 좌파 성향 후보들은 5...",https://n.news.naver.com/article/newspaper/023/0003969974?date=20260410,경영,0.00036215089636379774,
조선일보,[유현준의 공간과 도시] 역사적 공간에서 권력을 노래한 BTS,"파리 루브르·샹젤리제·개선문·라데팡스워싱턴 DC 의회·워싱턴기념관·알링턴자부심의 역사 잇는 공간의 축은 일직선경복궁과 세종대왕·이순신 동상도 직선BTS, 광화문을 선택해 현대의 王 된 것1820만명이 넷플릭스로 그들을 주목해얼마 전 군 복무를 마친 방탄소년단(BTS)이 광화문에서 화려한 복귀 무대를 선보였다. BTS는 2020년에도 대한민국을 알리기 위해 경복궁 근정전을 배경으로 특별 공연 영상을 촬영했다. 그런 BTS가 이번에는 컴백 공연을 광화문광장에서 열었고, 넷플릭스로 전 세계에 생중계했다. 이것은 공간적으로 어떤 의미일까?베르사유 궁전이 만들어지기 전 프랑스의 왕궁은 루브르궁이었다. 루브르궁부터 프랑스 역사의 축이 시작된다. 루브르에서 서쪽으로 가면 콩코르드 광장이 나온다. 거기서 더 서쪽으로 샹젤...",https://n.news.naver.com/article/newspaper/023/0003969918?date=20260410,기타,0.0003606953994662507,
한국경제,"'항공·철도 연계' 크루즈, 부산항에 처음으로 뜬다","프랑스 럭셔리 선박 운행인천~부산 체류관광 기대부산항에 국내 첫 항공·철도 연계형 모항 크루즈가 등장했다. 부산시는 이를 계기로 크루즈 연계 관광 생태계 구축에 나선다.9일 부산시에 따르면 오는 12일 국내 최초의 항공·철도 연계형 모항 크루즈인 프랑스 포낭사의 ‘르 쏘레알’호가 부산항에 입항한다. 지난달 24일 처음으로 부산항 입항 후 오는 5월까지 총 네 차례 부산항을 드나들 예정이다.르 쏘레알호는 승객 정원 200명, 객실 132개를 보유한 럭셔리 선박이다. 부산을 출발지와 종착지로 삼는 100% 외국인 모항 방식으로 운영된다. 이 선박의 등장으로 인천~부산을 잇는 새로운 체류형 관광 모델이 탄생할 전망이다. 해외 관광객이 인천국제공항으로 입국한 뒤 KTX 등을 이용해 부산으로 이동, 크루즈에 탑승하거...",https://n.news.naver.com/article/newspaper/015/0005273085?date=20260410,기타,0.0003444267662336081,
매일경제,"""20분 걸리던 출근길, 1시간됐다"" 차량 2부제에 공무원 불편 호소","장거리 통근하거나 출장 잦은 직원들 ""일정 다꼬여"" 불만여러 학교 오가는 방과후강사 불평에정부 ""민간인 제외"" 적용대상서 빼기도지난 8일부터 공공기관 승용차 2부제(홀짝제)가 의무 시행되면서 장거리 출퇴근을 하는 공직자들 불편이 커지고 있다.특히 공공기관에 국공립 초중고등학교가 포함되며 차량 2부제를 적용받은 교직원들이 불편을 토로하고 있다. 전남 광양 한 고등학교 교사 김 모씨(24)는 ""교사로서 학생들에게 공동체 책임을 가르치는 입장이어서 잘 따르려고 한다""면서도 ""학교가 위치한 지역은 버스 배차 간격이 길어 자가용이 아닌 이상 출퇴근 시간을 맞추기 쉽지 않은 상황""이라고 설명했다. 이어 ""대안으로 카풀을 생각해봤지만 교사마다 방과 후 수업, 야간 자율학습 지도 때문에 퇴근시간이 달라 현실적으로 어렵다""...",https://n.news.naver.com/article/newspaper/009/0005663760?date=20260410,기타,0.000332846351310736,
동아일보,폐교 북카페-도심 속 바다… 경기의 재발견,"경기관광公, 새로운 봄 명소 추천수원엔 ‘지관서가’, 가평엔 ‘보납정’… 학교-한옥 복합문화공간으로 꾸며시흥엔 ‘해양생태과학관’ 문 열어… 거북이-물고기 먹이주기 관람 가능안성 칠곡 저수지는 호수공원 변신따스한 바람에 마음마저 일렁이는 봄, 익숙한 풍경 속에 슬며시 자리 잡은 ‘낯선 공간’이 지루했던 일상을 설렘으로 바꾸는 4월이다. 경기관광공사는 9일 다채로운 매력을 지닌 경기도의 새로운 봄철 명소 4곳을 추천했다. 고요한 호수 풍경부터 감각적인 문화공간, 자연 속 체험까지 가족, 친구와 함께 차로 1∼2시간이면 닿을 수 있는 경기도의 ‘뉴 플레이스’다.● 시계를 멈춘 ‘카페형 복합문화공간’30년 넘게 학생들의 재잘거림이 가득했던 옛 중학교 건물이 이제는 어른과 아이 모두를 위한 쉼터로 탈바꿈했다. 수원시...",https://n.news.naver.com/article/newspaper/020/0003711296?date=20260410,기타,0.00033011448569753986,
